LID,VideoFile,Label,MLabeler,MLabelTime,ProjectID
5952,TI2_4__0004_vid__1498__2256__28392__124__637.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,48:26.3,TI2_4
5953,TI2_4__0004_vid__1499__5204__28458__322__305.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,45:01.5,TI2_4
5954,TI2_4__0004_vid__1501__3002__28459__462__302.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,00:39.9,TI2_4
5955,TI2_4__0004_vid__1511__1609__28606__337__331.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,37:04.8,TI2_4
5956,TI2_4__0004_vid__1519__1356__28706__236__179.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,13:44.7,TI2_4
5957,TI2_4__0004_vid__1520__570__28706__267__419.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,48:02.9,TI2_4
5958,TI2_4__0004_vid__1522__838__28709__444__155.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,59:02.4,TI2_4
5959,TI2_4__0004_vid__1534__717__28792__755__259.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,14:52.6,TI2_4
5960,TI2_4__0004_vid__1536__6175__28809__224__347.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,14:45.6,TI2_4
5961,TI2_4__0004_vid__1539__3021__28811__311__560.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,00:22.9,TI2_4
5962,TI2_4__0004_vid__1540__985__28966__327__324.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,51:01.7,TI2_4
5963,TI2_4__0004_vid__1545__1681__28978__584__319.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,33:52.6,TI2_4
5964,TI2_4__0004_vid__1552__4459__29102__407__289.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,52:03.5,TI2_4
5965,TI2_4__0004_vid__1553__1449__29104__616__336.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,20:04.0,TI2_4
5966,TI2_4__0004_vid__1554__730__29106__128__407.mp4,o,ipsec-172-16-69-48.vpn.gatech.edu,11:02.7,TI2_4
5967,TI2_4__0004_vid__1563__5869__29115__347__363.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,54:49.6,TI2_4
5968,TI2_4__0004_vid__1564__2969__29116__397__483.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,48:50.1,TI2_4
5969,TI2_4__0004_vid__1565__4409__29135__101__1019.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,04:51.6,TI2_4
5970,TI2_4__0004_vid__1567__7116__29138__304__1183.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,25:07.1,TI2_4
5971,TI2_4__0004_vid__1572__2547__29184__396__207.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,19:21.3,TI2_4
5972,TI2_4__0004_vid__1578__931__29208__357__314.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,34:24.8,TI2_4
5973,TI2_4__0004_vid__1589__1279__29381__551__111.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,42:39.9,TI2_4
5974,TI2_4__0004_vid__1590__2252__29420__252__314.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,49:30.1,TI2_4
5975,TI2_4__0004_vid__1593__2993__29424__473__370.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,57:59.6,TI2_4
5976,TI2_4__0004_vid__1598__2744__29450__105__973.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,31:05.4,TI2_4
5977,TI2_4__0004_vid__1616__1838__29592__653__401.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,40:50.2,TI2_4
5978,TI2_4__0004_vid__1624__129__29709__144__879.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,21:34.5,TI2_4
5979,TI2_4__0004_vid__1626__1865__29715__201__1155.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,07:19.3,TI2_4
5980,TI2_4__0004_vid__1633__2761__29826__460__1118.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,58:44.4,TI2_4
5981,TI2_4__0004_vid__1637__1353__29829__813__1049.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,49:09.1,TI2_4
5982,TI2_4__0004_vid__1648__7656__30172__299__1114.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,52:17.5,TI2_4
5983,TI2_4__0004_vid__1650__1443__30176__625__1194.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,13:46.0,TI2_4
5984,TI2_4__0004_vid__1658__2642__30246__196__1188.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,12:14.1,TI2_4
5985,TI2_4__0004_vid__1665__1520__30259__598__910.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,48:45.9,TI2_4
5986,TI2_4__0004_vid__1677__3129__30381__245__411.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,22:53.3,TI2_4
5987,TI2_4__0004_vid__1683__1361__30384__385__437.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,28:37.7,TI2_4
5988,TI2_4__0004_vid__1689__4939__30396__453__443.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,38:37.2,TI2_4
5989,TI2_4__0004_vid__1711__117__31145__129__1140.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,18:42.2,TI2_4
5990,TI2_4__0004_vid__1717__833__31333__238__843.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,44:42.0,TI2_4
5991,TI2_4__0004_vid__1725__1566__31349__143__541.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,15:58.5,TI2_4
5992,TI2_4__0004_vid__1735__4533__31384__195__961.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,06:56.6,TI2_4
5993,TI2_4__0004_vid__1745__1224__31660__182__1161.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,50:48.1,TI2_4
5994,TI2_4__0004_vid__1747__2871__31661__192__1058.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,05:02.3,TI2_4
5995,TI2_4__0004_vid__1756__5436__31970__293__281.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,12:12.8,TI2_4
5996,TI2_4__0004_vid__1759__1072__31978__347__356.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,19:07.7,TI2_4
5997,TI2_4__0004_vid__1760__3232__31982__267__309.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,34:40.2,TI2_4
5998,TI2_4__0004_vid__1768__1299__32107__325__1159.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,52:32.0,TI2_4
5999,TI2_4__0004_vid__1769__1504__32107__325__1065.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,00:55.4,TI2_4
6000,TI2_4__0004_vid__1778__2483__32206__352__325.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,38:22.9,TI2_4
6001,TI2_4__0004_vid__1779__1091__32207__370__427.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,09:33.0,TI2_4
6002,TI2_4__0004_vid__1782__2279__32226__179__862.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,50:46.9,TI2_4
6003,TI2_4__0004_vid__1783__5038__32231__169__1026.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,20:24.1,TI2_4
6004,TI2_4__0004_vid__1785__1950__32233__162__1161.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,22:06.2,TI2_4
6005,TI2_4__0004_vid__1813__7331__32535__789__976.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,34:45.6,TI2_4
6006,TI2_4__0004_vid__1821__3302__32552__413__1116.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,36:52.8,TI2_4
6007,TI2_4__0004_vid__1824__998__32553__492__647.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,16:53.6,TI2_4
6008,TI2_4__0004_vid__1848__4666__32653__132__1173.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,04:52.8,TI2_4
6009,TI2_4__0004_vid__1849__7292__32654__141__1039.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,52:52.3,TI2_4
6010,TI2_4__0004_vid__1850__894__32661__242__840.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,36:22.6,TI2_4
6011,TI2_4__0004_vid__1852__720__32667__462__112.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,03:26.0,TI2_4
6012,TI2_4__0004_vid__1867__2318__32830__215__628.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,19:25.2,TI2_4
6013,TI2_4__0004_vid__1891__4965__33027__543__1122.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,14:25.1,TI2_4
6014,TI2_4__0004_vid__1892__834__33027__607__1002.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,44:07.4,TI2_4
6015,TI2_4__0004_vid__1903__1444__33195__166__883.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,49:55.2,TI2_4
6016,TI2_4__0004_vid__1909__825__33301__838__200.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,14:39.1,TI2_4
6017,TI2_4__0004_vid__1919__1065__33466__123__1162.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,43:17.6,TI2_4
6018,TI2_4__0004_vid__1942__916__34187__264__270.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,45:19.7,TI2_4
6019,TI2_4__0004_vid__1944__935__34192__367__284.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,22:45.3,TI2_4
6020,TI2_4__0004_vid__1945__580__34196__266__457.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,27:58.6,TI2_4
6021,TI2_4__0004_vid__1946__604__34198__300__333.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,52:42.2,TI2_4
6022,TI2_4__0004_vid__1949__1625__34224__205__102.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,17:09.2,TI2_4
6023,TI2_4__0004_vid__1981__1063__34381__655__104.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,49:38.1,TI2_4
6024,TI2_4__0004_vid__1984__1166__34627__501__1161.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,20:05.6,TI2_4
6025,TI2_4__0004_vid__1991__7759__34750__358__411.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,45:28.4,TI2_4
6026,TI2_4__0004_vid__1999__3814__34882__487__1046.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,05:10.1,TI2_4
6027,TI2_4__0004_vid__2008__2330__35367__359__1045.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,45:14.5,TI2_4
6028,TI2_4__0004_vid__2011__1071__35373__550__853.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,34:15.1,TI2_4
6029,TI2_4__0004_vid__2019__2394__35775__653__209.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,18:40.7,TI2_4
6030,MCxCVF1_12a_1__0001_vid__5__3262__62__776__895.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,54:54.8,MCxCVF1_12a_1
6031,MCxCVF1_12a_1__0001_vid__77__1305__211__811__215.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,05:36.9,MCxCVF1_12a_1
6032,MCxCVF1_12a_1__0001_vid__143__5804__306__787__450.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,18:10.9,MCxCVF1_12a_1
6033,MCxCVF1_12a_1__0001_vid__185__1110__364__308__397.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,49:54.3,MCxCVF1_12a_1
6034,MCxCVF1_12a_1__0001_vid__352__329__605__281__1062.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,45:52.1,MCxCVF1_12a_1
6035,MCxCVF1_12a_1__0001_vid__354__2555__610__454__1037.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,29:58.3,MCxCVF1_12a_1
6036,MCxCVF1_12a_1__0001_vid__368__2063__617__775__1050.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,45:50.8,MCxCVF1_12a_1
6037,MCxCVF1_12a_1__0001_vid__376__2350__623__859__665.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,40:57.1,MCxCVF1_12a_1
6038,MCxCVF1_12a_1__0001_vid__433__777__700__755__762.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,53:14.9,MCxCVF1_12a_1
6039,MCxCVF1_12a_1__0001_vid__455__1069__752__605__736.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,01:10.5,MCxCVF1_12a_1
6040,MCxCVF1_12a_1__0001_vid__497__798__850__111__392.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,41:36.2,MCxCVF1_12a_1
6041,MCxCVF1_12a_1__0001_vid__529__1100__884__688__713.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,10:34.8,MCxCVF1_12a_1
6042,MCxCVF1_12a_1__0001_vid__606__1786__954__782__720.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,32:10.9,MCxCVF1_12a_1
6043,MCxCVF1_12a_1__0001_vid__618__1640__963__869__1043.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,42:20.3,MCxCVF1_12a_1
6044,MCxCVF1_12a_1__0001_vid__627__2367__970__332__859.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,19:54.8,MCxCVF1_12a_1
6045,MCxCVF1_12a_1__0001_vid__710__7135__1163__558__1047.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,36:59.8,MCxCVF1_12a_1
6046,MCxCVF1_12a_1__0001_vid__743__1691__1192__431__652.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,08:38.8,MCxCVF1_12a_1
6047,MCxCVF1_12a_1__0001_vid__745__1817__1195__653__785.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,17:10.7,MCxCVF1_12a_1
6048,MCxCVF1_12a_1__0001_vid__757__5319__1205__845__135.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,57:23.0,MCxCVF1_12a_1
6049,MCxCVF1_12a_1__0001_vid__792__2054__1225__759__503.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,19:29.8,MCxCVF1_12a_1
6050,MCxCVF1_12a_1__0001_vid__802__4239__1232__223__365.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,15:39.8,MCxCVF1_12a_1
6051,MCxCVF1_12a_1__0001_vid__817__1298__1236__624__911.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,04:13.3,MCxCVF1_12a_1
6052,MCxCVF1_12a_1__0001_vid__904__3230__1301__681__136.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,07:43.3,MCxCVF1_12a_1
6053,MCxCVF1_12a_1__0001_vid__940__987__1334__708__829.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,03:12.1,MCxCVF1_12a_1
6054,MCxCVF1_12a_1__0001_vid__950__964__1338__538__1036.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,39:25.2,MCxCVF1_12a_1
6055,MCxCVF1_12a_1__0001_vid__1006__611__1364__287__912.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,27:18.4,MCxCVF1_12a_1
6056,MCxCVF1_12a_1__0001_vid__1018__1287__1374__229__904.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,53:00.3,MCxCVF1_12a_1
6057,MCxCVF1_12a_1__0001_vid__1032__1870__1392__259__612.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,05:31.4,MCxCVF1_12a_1
6058,MCxCVF1_12a_1__0001_vid__1070__534__1474__244__1055.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,18:49.2,MCxCVF1_12a_1
6059,MCxCVF1_12a_1__0001_vid__1079__1417__1488__486__655.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,15:59.7,MCxCVF1_12a_1
6060,MCxCVF1_12a_1__0001_vid__1125__1238__1519__783__244.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,56:02.9,MCxCVF1_12a_1
6061,MCxCVF1_12a_1__0001_vid__1181__1402__1588__666__574.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,41:01.3,MCxCVF1_12a_1
6062,MCxCVF1_12a_1__0001_vid__1269__1168__1703__814__162.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,17:48.5,MCxCVF1_12a_1
6063,MCxCVF1_12a_1__0001_vid__1300__298__1802__171__395.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,51:59.5,MCxCVF1_12a_1
6064,MCxCVF1_12a_1__0001_vid__1314__1625__1828__750__685.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,37:25.5,MCxCVF1_12a_1
6065,MCxCVF1_12a_1__0001_vid__1366__3138__1892__790__913.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,08:23.5,MCxCVF1_12a_1
6066,MCxCVF1_12a_1__0001_vid__1379__976__1919__732__721.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,57:17.7,MCxCVF1_12a_1
6067,MCxCVF1_12a_1__0001_vid__1455__954__2024__860__445.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,34:27.7,MCxCVF1_12a_1
6068,MCxCVF1_12a_1__0001_vid__1468__563__2044__861__605.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,25:39.0,MCxCVF1_12a_1
6069,MCxCVF1_12a_1__0001_vid__1500__2093__2126__819__890.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,10:18.5,MCxCVF1_12a_1
6070,MCxCVF1_12a_1__0001_vid__1524__1226__2141__847__368.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,32:17.8,MCxCVF1_12a_1
6071,MCxCVF1_12a_1__0001_vid__1542__1448__2170__701__747.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,49:44.2,MCxCVF1_12a_1
6072,MCxCVF1_12a_1__0001_vid__1656__2196__2419__436__731.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,40:04.8,MCxCVF1_12a_1
6073,MCxCVF1_12a_1__0001_vid__1688__16200__2460__363__884.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,05:03.2,MCxCVF1_12a_1
6074,MCxCVF1_12a_1__0001_vid__1720__1144__2503__555__1027.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,10:53.2,MCxCVF1_12a_1
6075,MCxCVF1_12a_1__0001_vid__1784__2508__2693__317__567.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,49:16.9,MCxCVF1_12a_1
6076,MCxCVF1_12a_1__0001_vid__1865__521__2840__255__922.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,57:32.0,MCxCVF1_12a_1
6077,MCxCVF1_12a_1__0001_vid__1883__1707__2954__332__1033.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,52:47.6,MCxCVF1_12a_1
6078,MCxCVF1_12a_1__0001_vid__1896__663__2997__102__540.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,12:35.0,MCxCVF1_12a_1
6079,MCxCVF1_12a_1__0001_vid__1965__1581__3385__489__351.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,42:55.7,MCxCVF1_12a_1
6080,MCxCVF1_12a_1__0001_vid__2115__636__3967__171__114.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,07:34.4,MCxCVF1_12a_1
6081,MCxCVF1_12a_1__0001_vid__2158__204__4345__512__694.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,12:42.9,MCxCVF1_12a_1
6082,MCxCVF1_12a_1__0001_vid__2187__2987__4527__627__527.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,43:27.5,MCxCVF1_12a_1
6083,MCxCVF1_12a_1__0001_vid__2239__1882__4703__736__470.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,43:07.4,MCxCVF1_12a_1
6084,MCxCVF1_12a_1__0001_vid__2261__977__4749__122__306.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,59:39.3,MCxCVF1_12a_1
6085,MCxCVF1_12a_1__0001_vid__2317__1593__4955__197__201.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,17:53.2,MCxCVF1_12a_1
6086,MCxCVF1_12a_1__0001_vid__2455__567__6263__773__1030.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,34:14.3,MCxCVF1_12a_1
6087,MCxCVF1_12a_1__0001_vid__2484__1192__6369__180__863.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,05:58.7,MCxCVF1_12a_1
6088,MCxCVF1_12a_1__0001_vid__2503__2566__6458__776__666.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,29:52.6,MCxCVF1_12a_1
6089,MCxCVF1_12a_1__0001_vid__2512__5039__6468__671__145.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,46:01.3,MCxCVF1_12a_1
6090,MCxCVF1_12a_1__0001_vid__2517__4596__6477__798__898.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,18:34.5,MCxCVF1_12a_1
6091,MCxCVF1_12a_1__0001_vid__2523__955__6506__744__872.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,04:43.7,MCxCVF1_12a_1
6092,MCxCVF1_12a_1__0001_vid__2530__134__6508__654__1031.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,28:19.8,MCxCVF1_12a_1
6093,MCxCVF1_12a_1__0001_vid__2566__1971__6629__361__663.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,54:24.0,MCxCVF1_12a_1
6094,MCxCVF1_12a_1__0001_vid__2595__3638__6818__228__906.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,56:19.6,MCxCVF1_12a_1
6095,MCxCVF1_12a_1__0001_vid__2635__1711__6891__120__920.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,23:08.5,MCxCVF1_12a_1
6096,MCxCVF1_12a_1__0001_vid__2675__1793__7076__229__453.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,56:07.1,MCxCVF1_12a_1
6097,MCxCVF1_12a_1__0001_vid__2689__6386__7151__667__319.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,17:06.7,MCxCVF1_12a_1
6098,MCxCVF1_12a_1__0001_vid__2781__1985__7493__846__616.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,55:13.2,MCxCVF1_12a_1
6099,MCxCVF1_12a_1__0001_vid__2817__8598__7865__383__340.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,16:08.6,MCxCVF1_12a_1
6100,MCxCVF1_12a_1__0001_vid__2838__1790__7925__626__212.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,53:42.1,MCxCVF1_12a_1
6101,MCxCVF1_12a_1__0001_vid__2848__7016__7984__311__497.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,41:56.3,MCxCVF1_12a_1
6102,MCxCVF1_12a_1__0001_vid__2858__5071__8021__496__726.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,29:27.0,MCxCVF1_12a_1
6103,MCxCVF1_12a_1__0001_vid__2864__394__8043__466__534.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,19:19.1,MCxCVF1_12a_1
6104,MCxCVF1_12a_1__0001_vid__2893__22036__8128__141__104.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,39:07.6,MCxCVF1_12a_1
6105,MCxCVF1_12a_1__0001_vid__2900__981__8132__191__376.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,10:13.3,MCxCVF1_12a_1
6106,MCxCVF1_12a_1__0001_vid__2936__5215__8248__227__219.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,43:20.7,MCxCVF1_12a_1
6107,MCxCVF1_12a_1__0001_vid__2988__547__8397__192__437.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,18:52.5,MCxCVF1_12a_1
6108,MCxCVF1_12a_1__0001_vid__3037__899__8965__277__540.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,04:55.9,MCxCVF1_12a_1
6109,MCxCVF1_12a_1__0001_vid__3092__774__9203__318__612.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,10:51.9,MCxCVF1_12a_1
6110,MCxCVF1_12a_1__0001_vid__3159__838__9504__806__229.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,18:45.4,MCxCVF1_12a_1
6111,MCxCVF1_12a_1__0001_vid__3211__1911__9693__742__236.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,36:20.7,MCxCVF1_12a_1
6112,MCxCVF1_12a_1__0001_vid__3252__572__9773__105__616.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,17:40.6,MCxCVF1_12a_1
6113,MCxCVF1_12a_1__0001_vid__3253__529__9773__401__797.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,01:49.1,MCxCVF1_12a_1
6114,MCxCVF1_12a_1__0001_vid__3372__2084__10183__156__1052.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,26:18.9,MCxCVF1_12a_1
6115,MCxCVF1_12a_1__0001_vid__3376__2696__10229__779__886.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,15:52.5,MCxCVF1_12a_1
6116,MCxCVF1_12a_1__0001_vid__3389__596__10250__193__919.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,56:24.3,MCxCVF1_12a_1
6117,MCxCVF1_12a_1__0001_vid__3397__979__10289__560__1035.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,34:29.0,MCxCVF1_12a_1
6118,MCxCVF1_12a_1__0001_vid__3471__666__10459__283__919.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,42:19.0,MCxCVF1_12a_1
6119,MCxCVF1_12a_1__0001_vid__3477__2091__10486__449__704.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,14:10.7,MCxCVF1_12a_1
6120,MCxCVF1_12a_1__0001_vid__3509__878__10634__548__187.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,16:58.4,MCxCVF1_12a_1
6121,MCxCVF1_12a_1__0001_vid__3530__8624__10830__486__776.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,16:04.4,MCxCVF1_12a_1
6122,MCxCVF1_12a_1__0001_vid__3534__4183__10860__254__694.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,58:30.7,MCxCVF1_12a_1
6123,MCxCVF1_12a_1__0001_vid__3634__7049__11310__545__514.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,02:59.5,MCxCVF1_12a_1
6124,MCxCVF1_12a_1__0001_vid__3660__969__11376__123__662.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,41:27.1,MCxCVF1_12a_1
6125,MCxCVF1_12a_1__0001_vid__3699__6458__11527__448__501.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,49:38.2,MCxCVF1_12a_1
6126,MCxCVF1_12a_1__0001_vid__3719__871__11600__489__784.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,04:09.5,MCxCVF1_12a_1
6127,MCxCVF1_12a_1__0001_vid__3720__718__11602__534__835.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,52:45.0,MCxCVF1_12a_1
6128,MCxCVF1_12a_1__0001_vid__3770__4602__11732__330__174.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,20:12.7,MCxCVF1_12a_1
6129,MCxCVF1_12a_1__0001_vid__3792__728__11822__517__1022.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,36:41.0,MCxCVF1_12a_1
6130,MCxCVF1_12a_1__0001_vid__3824__653__12078__325__701.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,36:58.5,MCxCVF1_12a_1
6131,MCxCVF1_12a_1__0001_vid__3850__101__12157__523__565.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,01:41.8,MCxCVF1_12a_1
6132,MCxCVF1_12a_1__0001_vid__3878__1411__12233__139__761.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,33:40.1,MCxCVF1_12a_1
6133,MCxCVF1_12a_1__0001_vid__3899__898__12292__485__1049.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,39:28.2,MCxCVF1_12a_1
